,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,SSfraction,Isoelectricity,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank,BetweennessCentrality,DegreeCentrality,ClosenessCentrality,HarmonicCentrality,AvgSP
665,Q9UBF9,0.0783132530120482,0,0.014056224899598391,0.04819277108433735,0.050200803212851405,0.03815261044176707,0.04819277108433735,0.02008032128514056,0.042168674698795185,0,0.06224899598393574,0.07028112449799198,0.018072289156626502,0.05421686746987952,0,0.07028112449799198,0.0823293172690763,0.058232931726907626,0.10642570281124497,0.05421686746987952,0,0.052208835341365466,0.006024096385542169,0,0.026104417670682733,0,0.07028112449799198,"(0.23493975903614456, 0.2791164658634538, 0.21686746987951805)",9.17803955078125,0,0.48353468,0.470595165,0.427877028,0.00013236554501800803,-0.00017522122026168165,3.0356979695088555e-05,0.0,0.00012738853503184712,0.1857288338275708,1502.729004329129,2.952157598499062
666,P37023,0.057654075546719676,0,0.03578528827037773,0.047713717693836984,0.057654075546719676,0.023856858846918492,0.0775347912524851,0.03777335984095427,0.039761431411530816,0,0.03777335984095427,0.12127236580516898,0.019880715705765408,0.03180914512922465,0,0.05566600397614314,0.04572564612326044,0.06958250497017893,0.06759443339960239,0.0536779324055666,0,0.0775347912524851,0.019880715705765408,0,0.02186878727634195,0,0.06560636182902585,"(0.30417495029821073, 0.23260437375745527, 0.25646123260437376)",7.55767822265625,0,0.476684182,0.49660127299999995,0.475114751,0.0011546717163197948,0.001023253049987758,7.387858193448945e-05,9.625327496997007e-07,0.00025477707006369424,0.19354395025215565,1564.6198773450033,2.7157598499061915
667,Q99732,0.07453416149068323,0,0.06832298136645963,0.031055900621118005,0.012422360248447204,0.018633540372670808,0.07453416149068323,0.012422360248447204,0.043478260869565216,0,0.018633540372670808,0.07453416149068323,0.031055900621118005,0.049689440993788817,0,0.14906832298136646,0.043478260869565216,0.018633540372670808,0.07453416149068323,0.07453416149068323,0,0.06211180124223601,0.006211180124223602,0,0.06211180124223601,0,0.08695652173913042,"(0.26708074534161497, 0.34782608695652173, 0.19254658385093168)",5.99237060546875,0,0.5656856020000001,0.558492706,0.476458035,0.0001946658707861097,0.0008480318297260773,4.301400486168676e-05,0.0002452728369337087,0.0008917197452229297,0.2581197709905224,2137.0246392495983,2.4662288930581613
668,O15160,0.07514450867052024,0,0.011560693641618495,0.07803468208092486,0.08092485549132948,0.04335260115606936,0.05202312138728324,0.031791907514450865,0.05491329479768786,0,0.04046242774566474,0.08959537572254335,0.02601156069364162,0.04046242774566474,0,0.049132947976878616,0.03468208092485549,0.07803468208092486,0.04335260115606936,0.04046242774566474,0,0.10115606936416184,0.005780346820809247,0,0.023121387283236997,0,0.0722543352601156,"(0.3179190751445087, 0.18497109826589597, 0.27167630057803466)",5.30938720703125,0,0.5498254379999999,0.597520183,0.55302244,0.0006603041708600044,-0.0033292031849719763,0.0001273723092599669,0.00045789512414786066,0.0005095541401273885,0.191172976454591,1549.6460678211922,2.756097560975609
669,O14653,0.0330188679245283,0,0.009433962264150943,0.0660377358490566,0.061320754716981125,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.061320754716981125,0,0.051886792452830184,0.12735849056603776,0.042452830188679236,0.04716981132075472,0,0.018867924528301886,0.09905660377358493,0.08018867924528301,0.05660377358490566,0.0660377358490566,0,0.051886792452830184,0.0,0,0.014150943396226415,0,0.051886792452830184,"(0.29245283018867924, 0.16037735849056606, 0.2641509433962264)",7.85577392578125,0,0.522613897,0.557223728,0.48305289,0.00020955039902243358,-0.0005256636607850452,0.00025727636902416487,0.0,0.00025477707006369424,0.24599125163072674,2023.3817460317239,3.231707317073171
670,Q92610,0.07261247040252565,0,0.037095501183898975,0.04183109707971586,0.06314127861089187,0.03157063930544594,0.055248618784530384,0.0473559589581689,0.02604577742699289,0,0.06314127861089187,0.07419100236779795,0.016574585635359115,0.02604577742699289,0,0.1026045777426993,0.0473559589581689,0.0473559589581689,0.12470402525651145,0.0473559589581689,0,0.05919494869771112,0.002367797947908445,0,0.014206787687450671,0,0.04814522494080505,"(0.207576953433307, 0.30860299921073403, 0.22651933701657462)",8.10455322265625,0,,,0.660157468,7.898634690561883e-05,-0.00017522122026168165,0.00028025962094883303,3.893373584579985e-07,0.00025477707006369424,0.21306834213775444,1736.5889249640086,2.5769230769230766
671,Q15051,0.06856187290969899,0,0.013377926421404682,0.03177257525083612,0.08862876254180603,0.030100334448160536,0.043478260869565216,0.02842809364548495,0.06187290969899665,0,0.07692307692307693,0.14715719063545152,0.021739130434782608,0.021739130434782608,0,0.03511705685618729,0.08193979933110368,0.06688963210702341,0.06521739130434782,0.03511705685618729,0,0.04682274247491639,0.011705685618729096,0,0.023411371237458192,0,0.06521739130434782,"(0.3210702341137124, 0.16555183946488294, 0.32608695652173914)",9.19232177734375,0,0.41424878600000004,0.48752835899999997,0.634643889,0.003379142288599272,0.0013736954905111292,0.0003912872486448333,0.0009332095017340088,0.0008917197452229297,0.2556864576730133,2114.588888888853,2.703564727954972
672,P11912,0.04424778761061947,0,0.02654867256637168,0.04867256637168142,0.06194690265486725,0.030973451327433624,0.11061946902654868,0.02212389380530973,0.04424778761061947,0,0.02654867256637168,0.12389380530973453,0.02212389380530973,0.06194690265486725,0,0.07079646017699115,0.05309734513274336,0.03982300884955752,0.04867256637168142,0.03982300884955752,0,0.06194690265486725,0.02212389380530973,0,0.03982300884955752,0,0.09292035398230088,"(0.3230088495575221, 0.2920353982300885, 0.2522123893805309)",4.86810302734375,0,0.624393402,0.5010267860000001,0.60908691,0.0004215562590689795,-0.0005256636607850452,3.241530873021222e-05,1.4308476015678253e-05,0.0005095541401273885,0.2199808038406044,1802.5317821068409,2.99624765478424
673,P40259,0.05676855895196506,0,0.021834061135371174,0.0480349344978166,0.07860262008733625,0.03056768558951965,0.06550218340611354,0.017467248908296942,0.06550218340611354,0,0.052401746724890834,0.10480349344978164,0.039301310043668124,0.039301310043668124,0,0.039301310043668124,0.0611353711790393,0.05676855895196506,0.06986899563318777,0.05676855895196506,0,0.0480349344978166,0.021834061135371174,0,0.026200873362445413,0,0.07860262008733625,"(0.296943231441048, 0.21397379912663755, 0.2794759825327511)",5.67486572265625,0,0.626913652,0.5546054970000001,0.60908691,0.00040440512233895737,-0.00017522122026168165,4.2787652543383385e-05,7.312838584971367e-05,0.0008917197452229297,0.2450644683334816,2022.6694805194666,3.5225140712945597
674,P60033,0.08050847457627118,0,0.05084745762711865,0.05084745762711865,0.029661016949152543,0.06779661016949153,0.08050847457627118,0.012711864406779662,0.08050847457627118,0,0.05084745762711865,0.11864406779661014,0.025423728813559324,0.046610169491525424,0,0.01694915254237288,0.03813559322033898,0.00847457627118644,0.046610169491525424,0.05084745762711865,0,0.09745762711864407,0.012711864406779662,0,0.03389830508474576,0,0.11440677966101695,"(0.4110169491525424, 0.1906779661016949, 0.2542372881355932)",5.08612060546875,0,0.506156693,0.590506266,0.408283051,0.00026786289160092114,0.002719316709439876,4.251599160490204e-05,0.0009158523198994779,0.0028025477707006373,0.2474904407126878,2058.949206349185,2.363977485928705
675,Q8TDY2,0.053324968632371385,0,0.023212045169385197,0.053952321204516936,0.11668757841907153,0.0301129234629862,0.021957340025094103,0.025094102885821836,0.052070263488080304,0,0.08406524466750312,0.12233375156838144,0.025094102885821836,0.04203262233375157,0,0.033249686323713924,0.06461731493099122,0.048306148055207034,0.07967377666248432,0.048306148055207034,0,0.05771643663739021,0.00439146800501882,0,0.013801756587202008,0,0.048306148055207034,"(0.280426599749059, 0.1769134253450439, 0.3174404015056462)",5.29534912109375,0,0.5097172010000001,0.44517341299999996,0.560635709,3.1328068584794896e-05,0.0015208424391904571,0.00018287552228715232,0.0005565186657499746,0.0022929936305732482,0.2256537192989935,1858.0861111111567,2.409943714821764
676,Q92562,0.04851157662624035,0,0.015435501653803746,0.061742006615214985,0.06284454244762955,0.044101433296582136,0.05512679162072767,0.024255788313120176,0.058434399117971325,0,0.056229327453142235,0.08820286659316427,0.024255788313120176,0.03638368246968027,0,0.049614112458654915,0.045203969128996685,0.061742006615214985,0.08379272326350606,0.056229327453142235,0,0.06945975744211688,0.009922822491730982,0,0.04851157662624035,0,0.10253583241455347,"(0.31863285556780596, 0.2249173098125689, 0.22381477398015437)",6.45587158203125,0,0.464640063,0.558460935,0.622161864,9.441035068864452e-05,-0.00017522122026168165,3.6638791881682125e-05,0.0,0.00012738853503184712,0.1670921957472576,1341.4572150072804,5.114446529080674
677,Q12768,0.060396893874029335,0,0.013805004314063849,0.053494391716997415,0.06643658326143227,0.044866264020707515,0.031061259706643658,0.0181190681622088,0.07765314926660914,0,0.060396893874029335,0.12510785159620366,0.026747195858498704,0.04745470232959448,0,0.03968938740293356,0.057808455565142365,0.0552200172562554,0.05867126833477136,0.05176876617773943,0,0.057808455565142365,0.010353753235547884,0,0.04314063848144953,0,0.09836065573770493,"(0.35893011216566006, 0.17687661777394306, 0.2786885245901639)",6.54022216796875,0,0.502466259,0.528239974,,9.079456945618473e-06,-0.0008761061013084105,5.1009468612334476e-05,0.0,0.00012738853503184712,0.17922116938276886,1441.2972582973775,2.9803001876172615
678,O95140,0.06340819022457067,0,0.017173051519154558,0.0488771466314399,0.07926023778071334,0.046235138705416116,0.0488771466314399,0.02774108322324967,0.04095112285336856,0,0.058124174372523124,0.10568031704095113,0.036988110964332896,0.03963011889035667,0,0.03038309114927345,0.05944517833553501,0.06340819022457067,0.07397622192866579,0.05019815059445178,0,0.07793923381770146,0.011889035667107,0,0.01981505944517833,0,0.07793923381770146,"(0.3025099075297226, 0.19286657859973583, 0.285336856010568)",6.52203369140625,0,0.437274049,0.541308495,0.49872580899999996,4.600012960419818e-07,0.001373695490511124,6.105655150800279e-05,7.728627705259894e-06,0.0011464968152866241,0.2517715489047789,2087.879004328977,2.6388367729831144
679,Q9Y5S9,0.057471264367816084,0,0.005747126436781609,0.09195402298850576,0.1206896551724138,0.02873563218390805,0.1206896551724138,0.02873563218390805,0.03448275862068965,0,0.06896551724137931,0.057471264367816084,0.02873563218390805,0.017241379310344827,0,0.03448275862068965,0.02873563218390805,0.10919540229885058,0.045977011494252866,0.02873563218390805,0,0.045977011494252866,0.011494252873563218,0,0.03448275862068965,0,0.07471264367816091,"(0.2126436781609195, 0.21839080459770116, 0.26436781609195403)",5.50030517578125,0,0.560598383,0.535406217,0.69998718,2.123265539630558e-05,-0.00142984403367579,3.1978194829186426e-05,7.699915698828312e-06,0.00025477707006369424,0.2001148543078169,1621.1258297259426,2.693245778611632
680,Q8TBA6,0.06839945280437756,0,0.001367989056087551,0.04924760601915185,0.10533515731874143,0.02051983584131327,0.03556771545827633,0.02325581395348837,0.03967168262653899,0,0.06839945280437756,0.106703146374829,0.02325581395348837,0.05745554035567715,0,0.021887824897400817,0.08344733242134063,0.061559507523939815,0.10807113543091657,0.05745554035567715,0,0.043775649794801634,0.004103967168262654,0,0.02051983584131327,0,0.045143638850889185,"(0.23529411764705882, 0.22298221614227087, 0.3036935704514364)",5.60198974609375,0,0.537985785,0.560731909,0.474254334,4.487024430546942e-06,-0.00017522122026168165,9.100601698516961e-05,0.0001990526463980512,0.0012738853503184713,0.2528367995158789,2110.6286075035805,3.2645403377110696
681,P12830,0.06689342403628118,0,0.0090702947845805,0.07709750566893424,0.06802721088435375,0.037414965986394565,0.061224489795918366,0.014739229024943309,0.054421768707482984,0,0.03968253968253968,0.08616780045351474,0.011337868480725623,0.05668934240362813,0,0.07256235827664399,0.035147392290249435,0.04421768707482993,0.054421768707482984,0.090702947845805,0,0.07936507936507936,0.011337868480725623,0,0.029478458049886618,0,0.0782312925170068,"(0.29818594104308394, 0.24489795918367346, 0.23242630385487528)",4.58026123046875,0,0.48137303600000003,0.446392516,0.483945629,1.8163927914857777e-05,-0.002305950134984217,3.9647449493829305e-05,0.0,0.00025477707006369424,0.21178524170823815,1721.2607503608374,2.2185741088180118
682,Q9UBE0,0.06936416184971098,0,0.023121387283236997,0.07225433526011561,0.08959537572254335,0.05202312138728324,0.07514450867052024,0.01445086705202312,0.04046242774566474,0,0.08092485549132948,0.0953757225433526,0.017341040462427744,0.02890173410404624,0,0.03757225433526012,0.03757225433526012,0.049132947976878616,0.05780346820809248,0.04624277456647399,0,0.08959537572254335,0.005780346820809247,0,0.017341040462427744,0,0.07514450867052024,"(0.3005780346820809, 0.1994219653179191, 0.27167630057803466)",5.17413330078125,1,0.624474438,0.5773866129999999,0.38405617799999997,0.0019100141091282735,-0.0007016503219471742,4.372926176277797e-05,0.0,0.00012738853503184712,0.1863881982686982,1505.5849567100774,2.5778611632270167
683,Q9Y6N8,0.05583756345177665,0,0.00888324873096447,0.08121827411167512,0.06852791878172589,0.043147208121827416,0.062182741116751275,0.01776649746192894,0.0799492385786802,0,0.03934010152284264,0.0799492385786802,0.013959390862944164,0.04822335025380711,0,0.05583756345177665,0.036802030456852784,0.062182741116751275,0.06725888324873096,0.07487309644670051,0,0.06345177664974619,0.006345177664974618,0,0.034263959390862936,0,0.08375634517766498,"(0.30710659898477155, 0.23350253807106597, 0.2182741116751269)",4.83245849609375,1,0.5994371070000001,0.430356345,0.495810384,7.867940789204506e-05,0.0015516196859424985,4.33107141553459e-05,0.0,0.00012738853503184712,0.16422500611582802,1319.2726911977388,2.524390243902439
684,P00813,0.08539944903581267,0,0.013774104683195593,0.05785123966942149,0.08264462809917356,0.027548209366391185,0.06611570247933883,0.030303030303030307,0.04683195592286502,0,0.06611570247933883,0.09917355371900828,0.02479338842975207,0.03581267217630854,0,0.05785123966942149,0.04132231404958678,0.04683195592286502,0.04683195592286502,0.04683195592286502,0,0.06887052341597796,0.011019283746556474,0,0.0440771349862259,0,0.08264462809917356,"(0.2975206611570248, 0.2066115702479339, 0.29201101928374656)",5.62664794921875,1,0.415784725,0.514905742,0.461988169,1.3088307809592713e-05,-0.00017549603081052658,4.885039285660702e-05,0.0,0.00012738853503184712,0.1897418193692528,1531.7742063493338,3.1378986866791743
685,Q99996,0.04658305605323778,0,0.010238034297414895,0.04351164576401331,0.1530586127463527,0.0222677245968774,0.031226004607115432,0.019708216022523675,0.04965446634246225,0,0.08651138981315587,0.12106475556693115,0.02329152802661889,0.03941643204504735,0,0.0148451497312516,0.0954696698233939,0.050166368057333,0.07806501151778858,0.050678269772203736,0,0.04555925262349629,0.0035833120040952133,0,0.015101100588686972,0,0.04095213718965959,"(0.25723061172254924, 0.16355259790120297, 0.3439979523931405)",4.94708251953125,1,0.46734839799999994,0.458786486,0.463498522,5.052760396817806e-06,-0.0015774614695251428,0.00013031702862291566,0.0,0.00012738853503184712,0.2011058742708724,1626.6119408370566,2.4709193245778613
686,Q16602,0.05639913232104121,0,0.0368763557483731,0.03253796095444685,0.04772234273318872,0.05856832971800434,0.0455531453362256,0.0368763557483731,0.0824295010845987,0,0.04121475054229935,0.11713665943600868,0.02386117136659436,0.0650759219088937,0,0.03470715835140998,0.04121475054229935,0.026030368763557483,0.06290672451193059,0.054229934924078085,0,0.0650759219088937,0.02386117136659436,0,0.04772234273318872,0,0.13015184381778744,"(0.3947939262472885, 0.2082429501084599, 0.24511930585683298)",6.26861572265625,1,0.507703971,0.498606249,0.47085111799999996,0.00969022196287463,-0.00017549603081052658,0.0003881525396776855,0.0,0.00012738853503184712,0.00012738853503184712,1.0,0.0009380863039399623
687,Q00535,0.0547945205479452,0,0.0273972602739726,0.07191780821917808,0.05821917808219178,0.051369863013698634,0.0547945205479452,0.023972602739726026,0.037671232876712334,0,0.07876712328767123,0.136986301369863,0.0136986301369863,0.044520547945205484,0,0.06506849315068493,0.030821917808219176,0.0547945205479452,0.04794520547945205,0.0410958904109589,0,0.06164383561643835,0.010273972602739724,0,0.03424657534246575,0,0.0958904109589041,"(0.33219178082191775, 0.21232876712328766, 0.2636986301369863)",7.56854248046875,1,0.457821962,0.513524595,0.402802137,0.002624774863979256,0.004774415554962331,5.9192559064985704e-05,0.0,0.00012738853503184712,0.1703134740303106,1369.5313852814695,2.256097560975609
688,Q9NQX3,0.06793478260869565,0,0.016304347826086956,0.06521739130434782,0.06793478260869565,0.019021739130434784,0.07472826086956523,0.02309782608695652,0.07065217391304347,0,0.04619565217391304,0.09375,0.029891304347826088,0.02853260869565217,0,0.07744565217391304,0.033967391304347824,0.05434782608695652,0.06929347826086958,0.06793478260869565,0,0.07880434782608696,0.004076086956521739,0,0.010869565217391304,0,0.033967391304347824,"(0.27717391304347827, 0.25, 0.2595108695652174)",5.25079345703125,1,0.421814565,0.559619529,0.392438374,5.737929879955449e-05,0.002927910241721925,5.225058200880016e-05,0.0,0.00025477707006369424,0.1868525459167225,1510.7377344878591,2.7589118198874303
689,O14874,0.07766990291262135,0,0.012135922330097087,0.06553398058252427,0.04611650485436893,0.03640776699029126,0.06796116504854369,0.04854368932038835,0.06796116504854369,0,0.0412621359223301,0.11893203883495145,0.02669902912621359,0.019417475728155338,0,0.05825242718446603,0.033980582524271837,0.08495145631067963,0.05825242718446603,0.05339805825242718,0,0.04854368932038835,0.0024271844660194173,0,0.031553398058252434,0,0.0703883495145631,"(0.3058252427184466, 0.20388349514563106, 0.26941747572815533)",8.97296142578125,1,0.7242089829999999,0.5468041229999999,0.568896197,0.0003072928027439468,-0.00017549603081052658,6.445657852442877e-05,0.0006722148043143954,0.0070063694267515925,0.27619940623501105,2325.602777777753,2.6322701688555346
690,Q9UQB8,0.09420289855072464,0,0.009057971014492754,0.05253623188405797,0.06340579710144928,0.028985507246376805,0.06521739130434782,0.016304347826086956,0.021739130434782608,0,0.07789855072463768,0.09601449275362317,0.02717391304347826,0.03804347826086957,0,0.059782608695652176,0.059782608695652176,0.05434782608695652,0.1068840579710145,0.043478260869565216,0,0.043478260869565216,0.007246376811594203,0,0.034420289855072464,0,0.07065217391304347,"(0.23188405797101447, 0.26992753623188404, 0.28079710144927533)",8.99005126953125,1,0.511077173,0.5162568829999999,0.442118481,3.0619459641191495e-05,0.0008276324940094535,8.216880734248775e-05,0.007281741742383082,0.0056050955414012745,0.304583896847593,2563.6027777778045,2.3705440900562853
691,O60506,0.0754414125200642,0,0.006420545746388443,0.06420545746388442,0.07223113964686999,0.03531300160513644,0.1219903691813804,0.019261637239165328,0.030497592295345106,0,0.0738362760834671,0.05617977528089888,0.01765650080256822,0.04012841091492777,0,0.052969502407704656,0.05617977528089888,0.07223113964686999,0.04012841091492777,0.04012841091492777,0,0.0593900481540931,0.008025682182985553,0,0.05778491171749599,0,0.10112359550561796,"(0.24719101123595508, 0.2552166934189406, 0.22150882825040127)",8.67864990234375,1,0.533838512,0.49570283299999995,0.644772075,7.452424484982996e-06,0.002537752161495507,8.618271062639067e-05,4.064959932484511e-05,0.0006369426751592356,0.2417994143932533,1992.6496392496329,2.3836772983114445
692,O75398,0.15575221238938053,0,0.028318584070796463,0.04424778761061947,0.0743362831858407,0.017699115044247787,0.06371681415929202,0.023008849557522124,0.028318584070796463,0,0.04424778761061947,0.06371681415929202,0.01592920353982301,0.03008849557522124,0,0.07610619469026549,0.03893805309734513,0.04070796460176991,0.0743362831858407,0.08141592920353982,0,0.07079646017699115,0.008849557522123894,0,0.01946902654867257,0,0.04601769911504425,"(0.20884955752212392, 0.24424778761061947, 0.30973451327433627)",5.20745849609375,1,0.540842728,0.546614582,0.637327556,4.586721940699884e-05,-0.0005263211917841138,6.819066189282261e-05,0.0,0.00012738853503184712,0.00012738853503184712,1.0,2.5919324577861165
693,P50991,0.09090909090909093,0,0.016697588126159554,0.0575139146567718,0.061224489795918366,0.012987012987012988,0.07050092764378478,0.011131725417439705,0.08719851576994432,0,0.07235621521335807,0.10575139146567718,0.027829313543599257,0.03710575139146568,0,0.029684601113172542,0.033395176252319116,0.05009276437847866,0.07606679035250463,0.06679035250463823,0,0.08163265306122447,0.0,0,0.011131725417439705,0,0.02411873840445269,"(0.2987012987012987, 0.21335807050092764, 0.2857142857142857)",7.96466064453125,1,0.444815156,0.477028964,0.598087884,5.658952418396741e-06,0.000984797270373289,7.333919980008115e-05,7.710408826051538e-05,0.0006369426751592356,0.2493205318247724,2054.0507936507647,2.363977485928705
694,O00471,0.05790960451977401,0,0.025423728813559324,0.05508474576271186,0.08615819209039548,0.05084745762711865,0.040960451977401134,0.029661016949152543,0.0635593220338983,0,0.07768361581920905,0.10875706214689264,0.02259887005649717,0.04378531073446328,0,0.02401129943502825,0.0692090395480226,0.05225988700564972,0.05790960451977401,0.03954802259887006,0,0.059322033898305086,0.0014124293785310734,0,0.03389830508474576,0,0.08615819209039549,"(0.3177966101694915, 0.16666666666666666, 0.2754237288135593)",6.27423095703125,1,0.51569528,0.501372151,0.46658472,3.3215490388430464e-07,0.0006749740351271987,3.725759081790865e-05,0.0,0.00012738853503184712,0.1713337668700726,1376.6000360751218,2.8405253283302065
695,P49711,0.05639614855570839,0,0.03713892709766162,0.05502063273727648,0.10729023383768914,0.0233837689133425,0.05364511691884457,0.0453920220082531,0.03026134800550206,0,0.08940852819807428,0.048143053645116916,0.031636863823933985,0.033012379642365884,0,0.0687757909215956,0.05502063273727648,0.061898211829436035,0.04676753782668501,0.06464924346629987,0,0.06602475928473177,0.001375515818431912,0,0.02475928473177441,0,0.04951856946354884,"(0.19394773039889956, 0.20220082530949107, 0.24346629986244842)",6.50836181640625,1,0.525761566,0.579068919,0.557244695,5.4170059641025215e-06,0.0003247052096451584,0.00011291506307850376,4.754249558315487e-05,0.004968152866242038,0.2484356992741876,2067.0813492063294,2.451219512195122
696,Q16650,0.09237536656891496,0,0.013196480938416423,0.05718475073313783,0.030791788856304982,0.03812316715542522,0.08064516129032258,0.03225806451612903,0.033724340175953084,0,0.03958944281524927,0.06598240469208211,0.01906158357771261,0.0469208211143695,0,0.09090909090909093,0.054252199413489736,0.045454545454545456,0.10997067448680352,0.05278592375366569,0,0.04105571847507331,0.011730205278592377,0,0.04398826979472141,0,0.093841642228739,"(0.2346041055718475, 0.3284457478005865, 0.20821114369501464)",6.88873291015625,1,0.444587788,,0.592078302,0.00044842713170732245,0.0015516196859425035,4.216424324403615e-05,0.0011712591580929385,0.003949044585987261,0.27205902205004684,2276.600396825369,3.049718574108818
697,Q7Z5J4,0.08971668415529906,0,0.02728226652675761,0.04197271773347324,0.05928646379853096,0.023084994753410283,0.08551941238195174,0.022035676810073453,0.01049317943336831,0,0.07135362014690451,0.08656873032528856,0.01049317943336831,0.022035676810073453,0,0.11122770199370408,0.05981112277019938,0.05351521511017839,0.11385099685204615,0.051941238195173135,0,0.03410283315844701,0.005246589716684155,0,0.02046169989506821,0,0.048793284365162636,"(0.1799580272822665, 0.33263378803777544, 0.24606505771248688)",9.03167724609375,1,0.5653536379999999,0.692685786,0.606406301,9.304429460895481e-10,-0.00017549603081052658,6.299857480614449e-05,0.0,0.00012738853503184712,0.19795902501282286,1603.2726551227734,2.7138836772983117
698,Q9UGL1,0.06476683937823834,0,0.03562176165803109,0.054404145077720206,0.08613989637305701,0.02979274611398964,0.04404145077720207,0.023316062176165803,0.03562176165803109,0,0.06800518134715026,0.11398963730569947,0.023316062176165803,0.033031088082901554,0,0.06541450777202072,0.04598445595854922,0.06347150259067358,0.06865284974093264,0.04339378238341969,0,0.060233160621761664,0.016191709844559584,0,0.024611398963730567,0,0.0705958549222798,"(0.280440414507772, 0.21113989637305697, 0.28821243523316065)",6.28643798828125,1,0.44935001700000005,0.6413109929999999,0.480613367,0.0026080230911386163,-2.534108164026068e-05,3.722047715931976e-05,3.607682307737669e-05,0.0008917197452229297,0.2586920986423861,2144.944444444406,2.4662288930581613
699,Q15326,0.05149501661129568,0,0.041528239202657816,0.04817275747508306,0.09966777408637874,0.028239202657807314,0.034883720930232565,0.041528239202657816,0.04817275747508306,0,0.10299003322259136,0.05813953488372092,0.029900332225913626,0.041528239202657816,0,0.03322259136212625,0.05647840531561463,0.07142857142857142,0.06312292358803986,0.04817275747508306,0,0.05149501661129568,0.02325581395348837,0,0.026578073089701,0,0.07807308970099668,"(0.23588039867109634, 0.17275747508305647, 0.23920265780730898)",8.83001708984375,1,0.534049045,0.614473801,0.48804579,5.050273865882821e-05,-0.0010741447503167694,0.00013427243678700094,0.0,0.00012738853503184712,0.22572301688192475,1844.2920995671445,2.404315196998124
700,Q9Y2A7,0.06648936170212766,0,0.020390070921985817,0.04787234042553192,0.0700354609929078,0.04521276595744681,0.02836879432624113,0.02836879432624113,0.05939716312056738,0,0.058510638297872335,0.12234042553191488,0.040780141843971635,0.044326241134751775,0,0.034574468085106384,0.040780141843971635,0.04698581560283688,0.08776595744680851,0.052304964539007084,0,0.06382978723404255,0.007092198581560284,0,0.034574468085106384,0,0.08687943262411349,"(0.3324468085106383, 0.1950354609929078, 0.299645390070922)",6.18182373046875,1,0.514198311,0.43143274600000003,0.545438512,0.004137940924608039,0.0027525811115588837,5.313209964004507e-05,0.0007438029986642147,0.0016560509554140125,0.27386335551719937,2285.4813492063226,2.6238273921200754
701,Q6ZRS2,0.09504643962848296,0,0.008978328173374612,0.03343653250773994,0.07739938080495358,0.01671826625386997,0.06253869969040247,0.0173374613003096,0.02724458204334365,0,0.03188854489164087,0.10309597523219814,0.014241486068111457,0.01888544891640867,0,0.1411764705882353,0.04891640866873065,0.06253869969040247,0.10185758513931888,0.0653250773993808,0,0.05882352941176471,0.006191950464396285,0,0.008359133126934985,0,0.03126934984520124,"(0.22043343653250774, 0.32445820433436534, 0.2897832817337461)",5.68963623046875,1,0.615881976,0.57862165,0.49412511200000003,0.00034404860684235453,0.0006749740351271929,4.633867562460287e-05,7.95148435377481e-05,0.00025477707006369424,0.2336072526927954,1917.5948412698679,2.4774859287054407
702,Q14296,0.06557377049180327,0,0.0273224043715847,0.02185792349726776,0.052823315118397086,0.0273224043715847,0.07650273224043716,0.0273224043715847,0.0273224043715847,0,0.020036429872495445,0.16757741347905286,0.01092896174863388,0.01092896174863388,0,0.11475409836065575,0.06557377049180327,0.10200364298724957,0.06375227686703097,0.029143897996357013,0,0.058287795992714025,0.009107468123861569,0,0.02185792349726776,0,0.058287795992714025,"(0.3114754098360656, 0.2659380692167578, 0.2969034608378871)",9.96051025390625,1,0.537686164,,0.5246767379999999,7.919791948409034e-05,-0.00017549603081052658,0.00012153503964508311,0.0,0.00012738853503184712,0.21166326667989727,1730.218686868768,0.0009380863039399623
703,O60266,0.07080419580419581,0,0.01835664335664336,0.04632867132867133,0.06555944055944056,0.04895104895104895,0.05681818181818181,0.020104895104895104,0.04807692307692308,0,0.04895104895104895,0.11101398601398603,0.038461538461538464,0.04370629370629369,0,0.03758741258741258,0.03758741258741258,0.05332167832167832,0.07167832167832168,0.050699300699300696,0,0.08566433566433566,0.011363636363636364,0,0.03496503496503497,0,0.09527972027972027,"(0.34003496503496505, 0.2097902097902098, 0.28583916083916083)",6.14984130859375,1,0.463957479,0.625059971,0.466143528,0.0030459079173227213,0.0015516196859425035,6.733908398474377e-05,0.001486907932445969,0.002675159235668789,0.2903159253782335,2429.626587301586,2.8780487804878048
